Code;Destination
27454660;SOUTH AFRICA PRS
27454920;SOUTH AFRICA PRS
2745555;SOUTH AFRICA PRS
27458800;SOUTH AFRICA PRS
2746001;SOUTH AFRICA PRS
27460110;SOUTH AFRICA PRS
27461500;SOUTH AFRICA PRS
27463300;SOUTH AFRICA PRS
27464660;SOUTH AFRICA PRS
27464920;SOUTH AFRICA PRS
2746555;SOUTH AFRICA PRS
27468800;SOUTH AFRICA PRS
27469400;SOUTH AFRICA PRS
27470110;SOUTH AFRICA PRS
27470500;SOUTH AFRICA PRS
27470501;SOUTH AFRICA PRS
27470502;SOUTH AFRICA PRS
27470503;SOUTH AFRICA PRS
27470504;SOUTH AFRICA PRS
27470650;SOUTH AFRICA PRS
27471010;SOUTH AFRICA PRS
27471100;SOUTH AFRICA PRS
27471105;SOUTH AFRICA PRS
27471500;SOUTH AFRICA PRS
27472850;SOUTH AFRICA PRS
27473300;SOUTH AFRICA PRS
27474660;SOUTH AFRICA PRS
27474950;SOUTH AFRICA PRS
2747554;SOUTH AFRICA PRS
2747700;SOUTH AFRICA PRS
2747701;SOUTH AFRICA PRS
2747710;SOUTH AFRICA PRS
27477763;SOUTH AFRICA PRS
27478790;SOUTH AFRICA PRS
2748001;SOUTH AFRICA PRS
27481500;SOUTH AFRICA PRS
27483300;SOUTH AFRICA PRS
27484660;SOUTH AFRICA PRS
27484920;SOUTH AFRICA PRS
27488800;SOUTH AFRICA PRS
27489400;SOUTH AFRICA PRS
27490110;SOUTH AFRICA PRS
27491250;SOUTH AFRICA PRS
27491500;SOUTH AFRICA PRS
27493300;SOUTH AFRICA PRS
27494660;SOUTH AFRICA PRS
27494920;SOUTH AFRICA PRS
27498800;SOUTH AFRICA PRS
27499400;SOUTH AFRICA PRS
2751000;SOUTH AFRICA PRS
2751001;SOUTH AFRICA PRS
2751004;SOUTH AFRICA PRS
27510070;SOUTH AFRICA PRS
27510100;SOUTH AFRICA PRS
27510101;SOUTH AFRICA PRS
27510105;SOUTH AFRICA PRS
2751011;SOUTH AFRICA PRS
27510125;SOUTH AFRICA PRS
27510150;SOUTH AFRICA PRS
27510160;SOUTH AFRICA PRS
27510300;SOUTH AFRICA PRS
27510360;SOUTH AFRICA PRS
27510451;SOUTH AFRICA PRS
2751050;SOUTH AFRICA PRS
27510650;SOUTH AFRICA PRS
27510720;SOUTH AFRICA PRS
2751080;SOUTH AFRICA PRS
27510910;SOUTH AFRICA PRS
27511010;SOUTH AFRICA PRS
27511011;SOUTH AFRICA PRS
27511012;SOUTH AFRICA PRS
27511013;SOUTH AFRICA PRS
27511014;SOUTH AFRICA PRS
27511100;SOUTH AFRICA PRS
27511105;SOUTH AFRICA PRS
27511110;SOUTH AFRICA PRS
27511250;SOUTH AFRICA PRS
2751140;SOUTH AFRICA PRS
27511420;SOUTH AFRICA PRS
27511610;SOUTH AFRICA PRS
27512105;SOUTH AFRICA PRS
27512300;SOUTH AFRICA PRS
2751250;SOUTH AFRICA PRS
27512500;SOUTH AFRICA PRS
27512501;SOUTH AFRICA PRS
27512502;SOUTH AFRICA PRS
27512503;SOUTH AFRICA PRS
27512504;SOUTH AFRICA PRS
27512850;SOUTH AFRICA PRS
27513300;SOUTH AFRICA PRS
27513440;SOUTH AFRICA PRS
27513470;SOUTH AFRICA PRS
27513500;SOUTH AFRICA PRS
27513505;SOUTH AFRICA PRS
27513550;SOUTH AFRICA PRS
275135500;SOUTH AFRICA PRS
27514150;SOUTH AFRICA PRS
2751450;SOUTH AFRICA PRS
27514750;SOUTH AFRICA PRS
2751492;SOUTH AFRICA PRS
275150566;SOUTH AFRICA PRS
275150567;SOUTH AFRICA PRS
2751505760;SOUTH AFRICA PRS
2751505761;SOUTH AFRICA PRS
2751505762;SOUTH AFRICA PRS
27517440;SOUTH AFRICA PRS
27517770;SOUTH AFRICA PRS
27517780;SOUTH AFRICA PRS
27517860;SOUTH AFRICA PRS
27518650;SOUTH AFRICA PRS
27518800;SOUTH AFRICA PRS
2753001;SOUTH AFRICA PRS
2753004;SOUTH AFRICA PRS
27530101;SOUTH AFRICA PRS
27530125;SOUTH AFRICA PRS
27530300;SOUTH AFRICA PRS
27530450;SOUTH AFRICA PRS
2753050;SOUTH AFRICA PRS
27530500;SOUTH AFRICA PRS
27530650;SOUTH AFRICA PRS
27531100;SOUTH AFRICA PRS
27531500;SOUTH AFRICA PRS
27531610;SOUTH AFRICA PRS
27532850;SOUTH AFRICA PRS
27532860;SOUTH AFRICA PRS
27533300;SOUTH AFRICA PRS
27534660;SOUTH AFRICA PRS
27534910;SOUTH AFRICA PRS
27534920;SOUTH AFRICA PRS
27538800;SOUTH AFRICA PRS
27540101;SOUTH AFRICA PRS
27540300;SOUTH AFRICA PRS
27540500;SOUTH AFRICA PRS
27540650;SOUTH AFRICA PRS
27541100;SOUTH AFRICA PRS
27541500;SOUTH AFRICA PRS
27542850;SOUTH AFRICA PRS
27543500;SOUTH AFRICA PRS
27544660;SOUTH AFRICA PRS
27544950;SOUTH AFRICA PRS
27548800;SOUTH AFRICA PRS
27560300;SOUTH AFRICA PRS
27560500;SOUTH AFRICA PRS
27561500;SOUTH AFRICA PRS
27561610;SOUTH AFRICA PRS
27563300;SOUTH AFRICA PRS
27564660;SOUTH AFRICA PRS
27564920;SOUTH AFRICA PRS
27568800;SOUTH AFRICA PRS
2757001;SOUTH AFRICA PRS
27570040;SOUTH AFRICA PRS
27570070;SOUTH AFRICA PRS
27570300;SOUTH AFRICA PRS
27570500;SOUTH AFRICA PRS
27570650;SOUTH AFRICA PRS
27571010;SOUTH AFRICA PRS
27571100;SOUTH AFRICA PRS
27571500;SOUTH AFRICA PRS
27571610;SOUTH AFRICA PRS
27572850;SOUTH AFRICA PRS
27573300;SOUTH AFRICA PRS
27574660;SOUTH AFRICA PRS
27574920;SOUTH AFRICA PRS
27578800;SOUTH AFRICA PRS
2758001;SOUTH AFRICA PRS
27580300;SOUTH AFRICA PRS
27580500;SOUTH AFRICA PRS
27581100;SOUTH AFRICA PRS
27583300;SOUTH AFRICA PRS
27584660;SOUTH AFRICA PRS
27584920;SOUTH AFRICA PRS
27588800;SOUTH AFRICA PRS
2767323717;SOUTH AFRICA PRS
277724384149;SOUTH AFRICA PRS
277727269342;SOUTH AFRICA PRS
2780;SOUTH AFRICA PRS
2785000;SOUTH AFRICA PRS
2785001;SOUTH AFRICA PRS
2785050;SOUTH AFRICA PRS
2785051;SOUTH AFRICA PRS
2785052;SOUTH AFRICA PRS
2785053;SOUTH AFRICA PRS
2785054;SOUTH AFRICA PRS
2785055;SOUTH AFRICA PRS
2785100;SOUTH AFRICA PRS
2785101;SOUTH AFRICA PRS
2785150;SOUTH AFRICA PRS
2785151;SOUTH AFRICA PRS
2785152;SOUTH AFRICA PRS
2785153;SOUTH AFRICA PRS
2785200;SOUTH AFRICA PRS
2785201;SOUTH AFRICA PRS
2785250;SOUTH AFRICA PRS
2785251;SOUTH AFRICA PRS
2785252;SOUTH AFRICA PRS
2785300;SOUTH AFRICA PRS
2785301;SOUTH AFRICA PRS
2785400;SOUTH AFRICA PRS
2785401;SOUTH AFRICA PRS
2785500;SOUTH AFRICA PRS
2786;SOUTH AFRICA PRS
2787;SOUTH AFRICA PRS
2787150;SOUTH AFRICA PRS
27871510;SOUTH AFRICA PRS
27871511;SOUTH AFRICA PRS
27871512;SOUTH AFRICA PRS
27871513;SOUTH AFRICA PRS
27871514;SOUTH AFRICA PRS
27871750;SOUTH AFRICA PRS
27871751;SOUTH AFRICA PRS
27871752;SOUTH AFRICA PRS
27871753;SOUTH AFRICA PRS
27871754;SOUTH AFRICA PRS
27871755;SOUTH AFRICA PRS
27871850;SOUTH AFRICA PRS
27871851;SOUTH AFRICA PRS
278738;SOUTH AFRICA PRS
2787500;SOUTH AFRICA PRS
2787501;SOUTH AFRICA PRS
2787502;SOUTH AFRICA PRS
2787503;SOUTH AFRICA PRS
2787571;SOUTH AFRICA PRS
2787572;SOUTH AFRICA PRS
2787573;SOUTH AFRICA PRS
2787574;SOUTH AFRICA PRS
2787578;SOUTH AFRICA PRS
278773;SOUTH AFRICA PRS
27878130;SOUTH AFRICA PRS
2788410283;SOUTH AFRICA PRS
2789008904;SOUTH AFRICA PRS
2789850;SOUTH AFRICA PRS
2790829848;SOUTH AFRICA PRS
2796033063;SOUTH AFRICA PRS
2798459241;SOUTH AFRICA PRS
2798499104;SOUTH AFRICA PRS
2799835955;SOUTH AFRICA PRS
82;SOUTH KOREA
8201;SOUTH KOREA GSM
821;SOUTH KOREA GSM
7850;SOUTH OSSETIA
7929803;SOUTH OSSETIA
7929804;SOUTH OSSETIA
7929805;SOUTH OSSETIA
7929806;SOUTH OSSETIA
7929807;SOUTH OSSETIA
7929808;SOUTH OSSETIA
7929809;SOUTH OSSETIA
7929810;SOUTH OSSETIA
7929811;SOUTH OSSETIA
7929812;SOUTH OSSETIA
7998;SOUTH OSSETIA
211;SOUTH SUDAN
34;SPAIN
34590;SPAIN GSM
346;SPAIN GSM
347;SPAIN GSM
346020;SPAIN GSM LYCAMOBILE
346021;SPAIN GSM LYCAMOBILE
346023;SPAIN GSM LYCAMOBILE
346028;SPAIN GSM LYCAMOBILE
346122;SPAIN GSM LYCAMOBILE
346124;SPAIN GSM LYCAMOBILE
346125;SPAIN GSM LYCAMOBILE
34631;SPAIN GSM LYCAMOBILE
34632;SPAIN GSM LYCAMOBILE
34590100;SPAIN GSM M2M
34590590;SPAIN GSM M2M
34590600;SPAIN GSM M2M
34590622;SPAIN GSM M2M
34590656;SPAIN GSM M2M
346016;SPAIN GSM ORANGE
346019;SPAIN GSM ORANGE
346022;SPAIN GSM ORANGE
346029;SPAIN GSM ORANGE
346045;SPAIN GSM ORANGE
34605;SPAIN GSM ORANGE
346110;SPAIN GSM ORANGE
346120;SPAIN GSM ORANGE
346121;SPAIN GSM ORANGE
34615;SPAIN GSM ORANGE
346236;SPAIN GSM ORANGE
34625;SPAIN GSM ORANGE
34635;SPAIN GSM ORANGE
346400;SPAIN GSM ORANGE
346401;SPAIN GSM ORANGE
346402;SPAIN GSM ORANGE
346403;SPAIN GSM ORANGE
346404;SPAIN GSM ORANGE
346405;SPAIN GSM ORANGE
346406;SPAIN GSM ORANGE
346407;SPAIN GSM ORANGE
346408;SPAIN GSM ORANGE
346409;SPAIN GSM ORANGE
34644;SPAIN GSM ORANGE
34645;SPAIN GSM ORANGE
34651;SPAIN GSM ORANGE
34652;SPAIN GSM ORANGE
34653;SPAIN GSM ORANGE
34654;SPAIN GSM ORANGE
34655;SPAIN GSM ORANGE
34656;SPAIN GSM ORANGE
34657;SPAIN GSM ORANGE
34658;SPAIN GSM ORANGE
34665;SPAIN GSM ORANGE
346681;SPAIN GSM ORANGE
346685;SPAIN GSM ORANGE
346686;SPAIN GSM ORANGE
346688;SPAIN GSM ORANGE
34675;SPAIN GSM ORANGE
346816;SPAIN GSM ORANGE
346844;SPAIN GSM ORANGE
346847;SPAIN GSM ORANGE
34685;SPAIN GSM ORANGE
346880;SPAIN GSM ORANGE
346881;SPAIN GSM ORANGE
346882;SPAIN GSM ORANGE
346883;SPAIN GSM ORANGE
346884;SPAIN GSM ORANGE
346885;SPAIN GSM ORANGE
346886;SPAIN GSM ORANGE
346887;SPAIN GSM ORANGE
346888;SPAIN GSM ORANGE
34691;SPAIN GSM ORANGE
34692;SPAIN GSM ORANGE
34693;SPAIN GSM ORANGE
346944;SPAIN GSM ORANGE
34695;SPAIN GSM ORANGE
346980;SPAIN GSM ORANGE
346982;SPAIN GSM ORANGE
346983;SPAIN GSM ORANGE
346984;SPAIN GSM ORANGE
346985;SPAIN GSM ORANGE
346986;SPAIN GSM ORANGE
346987;SPAIN GSM ORANGE
346988;SPAIN GSM ORANGE
347444;SPAIN GSM ORANGE
347446;SPAIN GSM ORANGE
347477;SPAIN GSM ORANGE
347478;SPAIN GSM ORANGE
34606;SPAIN GSM TELEFONICA
34608;SPAIN GSM TELEFONICA
34609;SPAIN GSM TELEFONICA
34616;SPAIN GSM TELEFONICA
34618;SPAIN GSM TELEFONICA
34619;SPAIN GSM TELEFONICA
34620;SPAIN GSM TELEFONICA
346211;SPAIN GSM TELEFONICA
346212;SPAIN GSM TELEFONICA
34626;SPAIN GSM TELEFONICA
34628;SPAIN GSM TELEFONICA
34629;SPAIN GSM TELEFONICA
34630;SPAIN GSM TELEFONICA
346345;SPAIN GSM TELEFONICA
34636;SPAIN GSM TELEFONICA
34638;SPAIN GSM TELEFONICA
34639;SPAIN GSM TELEFONICA
34642;SPAIN GSM TELEFONICA
346430;SPAIN GSM TELEFONICA
346431;SPAIN GSM TELEFONICA
346432;SPAIN GSM TELEFONICA
346433;SPAIN GSM TELEFONICA
346434;SPAIN GSM TELEFONICA
346436;SPAIN GSM TELEFONICA
34646;SPAIN GSM TELEFONICA
34648;SPAIN GSM TELEFONICA
34649;SPAIN GSM TELEFONICA
34650;SPAIN GSM TELEFONICA
34659;SPAIN GSM TELEFONICA
34660;SPAIN GSM TELEFONICA
34669;SPAIN GSM TELEFONICA
34676;SPAIN GSM TELEFONICA
34679;SPAIN GSM TELEFONICA
34680;SPAIN GSM TELEFONICA
346810;SPAIN GSM TELEFONICA
346811;SPAIN GSM TELEFONICA
346812;SPAIN GSM TELEFONICA
346813;SPAIN GSM TELEFONICA
346814;SPAIN GSM TELEFONICA
346815;SPAIN GSM TELEFONICA
34682;SPAIN GSM TELEFONICA
34683;SPAIN GSM TELEFONICA
346840;SPAIN GSM TELEFONICA
346841;SPAIN GSM TELEFONICA
346842;SPAIN GSM TELEFONICA
346843;SPAIN GSM TELEFONICA
346845;SPAIN GSM TELEFONICA
346846;SPAIN GSM TELEFONICA
34686;SPAIN GSM TELEFONICA
346889;SPAIN GSM TELEFONICA
34689;SPAIN GSM TELEFONICA
34690;SPAIN GSM TELEFONICA
346940;SPAIN GSM TELEFONICA
34696;SPAIN GSM TELEFONICA
34699;SPAIN GSM TELEFONICA
347110;SPAIN GSM TELEFONICA
347170;SPAIN GSM TELEFONICA
347177;SPAIN GSM TELEFONICA
34600;SPAIN GSM VODAFONE
346010;SPAIN GSM VODAFONE
346011;SPAIN GSM VODAFONE
346012;SPAIN GSM VODAFONE
346013;SPAIN GSM VODAFONE
346014;SPAIN GSM VODAFONE
346015;SPAIN GSM VODAFONE
346017;SPAIN GSM VODAFONE
346024;SPAIN GSM VODAFONE
346025;SPAIN GSM VODAFONE
346026;SPAIN GSM VODAFONE
346027;SPAIN GSM VODAFONE
34603;SPAIN GSM VODAFONE
346040;SPAIN GSM VODAFONE
346041;SPAIN GSM VODAFONE
346042;SPAIN GSM VODAFONE
346043;SPAIN GSM VODAFONE
34607;SPAIN GSM VODAFONE
34610;SPAIN GSM VODAFONE
346111;SPAIN GSM VODAFONE
346112;SPAIN GSM VODAFONE
346113;SPAIN GSM VODAFONE
346114;SPAIN GSM VODAFONE
346116;SPAIN GSM VODAFONE
34617;SPAIN GSM VODAFONE
34627;SPAIN GSM VODAFONE
346340;SPAIN GSM VODAFONE
346341;SPAIN GSM VODAFONE
346342;SPAIN GSM VODAFONE
346343;SPAIN GSM VODAFONE
346344;SPAIN GSM VODAFONE
346346;SPAIN GSM VODAFONE
346347;SPAIN GSM VODAFONE
346348;SPAIN GSM VODAFONE
346349;SPAIN GSM VODAFONE
34637;SPAIN GSM VODAFONE
34647;SPAIN GSM VODAFONE
34661;SPAIN GSM VODAFONE
34662;SPAIN GSM VODAFONE
34663;SPAIN GSM VODAFONE
34664;SPAIN GSM VODAFONE
34666;SPAIN GSM VODAFONE
34667;SPAIN GSM VODAFONE
34670;SPAIN GSM VODAFONE
34671;SPAIN GSM VODAFONE
34672;SPAIN GSM VODAFONE
34673;SPAIN GSM VODAFONE
34674;SPAIN GSM VODAFONE
34677;SPAIN GSM VODAFONE
34678;SPAIN GSM VODAFONE
34687;SPAIN GSM VODAFONE
34697;SPAIN GSM VODAFONE
346981;SPAIN GSM VODAFONE
346989;SPAIN GSM VODAFONE
347111;SPAIN GSM VODAFONE
347117;SPAIN GSM VODAFONE
347171;SPAIN GSM VODAFONE
347277;SPAIN GSM VODAFONE
34622;SPAIN GSM YOIGO
346230;SPAIN GSM YOIGO
346231;SPAIN GSM YOIGO
34633;SPAIN GSM YOIGO
347221;SPAIN GSM YOIGO
347222;SPAIN GSM YOIGO
347223;SPAIN GSM YOIGO
347224;SPAIN GSM YOIGO
347225;SPAIN GSM YOIGO
347226;SPAIN GSM YOIGO
347227;SPAIN GSM YOIGO
347228;SPAIN GSM YOIGO
340;SPAIN PRS
341;SPAIN PRS
3451;SPAIN PRS
3459;SPAIN PRS
3470;SPAIN PRS
3480;SPAIN PRS
3490;SPAIN PRS
94;SRI LANKA
947;SRI LANKA GSM
9475;SRI LANKA GSM AIRTEL
9472;SRI LANKA GSM ETISALAT
94702;SRI LANKA GSM MOBITEL
94703;SRI LANKA GSM MOBITEL
9471;SRI LANKA GSM MOBITEL
94765;SRI LANKA GSM MTN
94766;SRI LANKA GSM MTN
94767;SRI LANKA GSM MTN
94768;SRI LANKA GSM MTN
94769;SRI LANKA GSM MTN
9477;SRI LANKA GSM MTN
290;ST HELENA
1869;ST KITTS NEVIS
1758;ST LUCIA
508;ST PIERRE
50840;ST PIERRE GSM
50855;ST PIERRE GSM
1784;ST VINCENT
249;SUDAN
24911;SUDAN GSM
2499;SUDAN GSM
24990;SUDAN GSM MOBITEL
24991;SUDAN GSM MOBITEL
24996;SUDAN GSM MOBITEL
24992;SUDAN GSM MTN
24999;SUDAN GSM MTN
24912;SUDAN GSM SUDATEL
597;SURINAME
59768;SURINAME GSM
59771;SURINAME GSM
59772;SURINAME GSM
59773;SURINAME GSM
59774;SURINAME GSM
59775;SURINAME GSM
59776;SURINAME GSM
59777;SURINAME GSM
59781;SURINAME GSM
59782;SURINAME GSM
59783;SURINAME GSM
59784;SURINAME GSM
59785;SURINAME GSM
59786;SURINAME GSM
59787;SURINAME GSM
59788;SURINAME GSM
59789;SURINAME GSM
268;SWAZILAND
2686;SWAZILAND GSM
2687;SWAZILAND GSM
46;SWEDEN
46676;SWEDEN GSM
4670;SWEDEN GSM
4671;SWEDEN GSM
4672;SWEDEN GSM
4673;SWEDEN GSM
4674;SWEDEN GSM
4676;SWEDEN GSM
4679;SWEDEN GSM
46252;SWEDEN GSM COMVIQ
46254;SWEDEN GSM COMVIQ
46700;SWEDEN GSM COMVIQ
467015;SWEDEN GSM COMVIQ
467016;SWEDEN GSM COMVIQ
46704;SWEDEN GSM COMVIQ
46707;SWEDEN GSM COMVIQ
467190000;SWEDEN GSM COMVIQ
467200;SWEDEN GSM COMVIQ
467201;SWEDEN GSM COMVIQ
467202;SWEDEN GSM COMVIQ
467203;SWEDEN GSM COMVIQ
467204;SWEDEN GSM COMVIQ
4672149;SWEDEN GSM COMVIQ
46722;SWEDEN GSM COMVIQ
467283;SWEDEN GSM COMVIQ
467284;SWEDEN GSM COMVIQ
467285;SWEDEN GSM COMVIQ
467286;SWEDEN GSM COMVIQ
467287;SWEDEN GSM COMVIQ
467290;SWEDEN GSM COMVIQ
467291;SWEDEN GSM COMVIQ
467292;SWEDEN GSM COMVIQ
467293;SWEDEN GSM COMVIQ
467294;SWEDEN GSM COMVIQ
4673171;SWEDEN GSM COMVIQ
467321;SWEDEN GSM COMVIQ
467322;SWEDEN GSM COMVIQ
46734602;SWEDEN GSM COMVIQ
46734603;SWEDEN GSM COMVIQ
46734604;SWEDEN GSM COMVIQ
46734605;SWEDEN GSM COMVIQ
46734606;SWEDEN GSM COMVIQ
46734607;SWEDEN GSM COMVIQ
46734608;SWEDEN GSM COMVIQ
46734609;SWEDEN GSM COMVIQ
4673461;SWEDEN GSM COMVIQ
467355;SWEDEN GSM COMVIQ
467356;SWEDEN GSM COMVIQ
467357;SWEDEN GSM COMVIQ
467358;SWEDEN GSM COMVIQ
467359;SWEDEN GSM COMVIQ
46736;SWEDEN GSM COMVIQ
46737;SWEDEN GSM COMVIQ
4673866;SWEDEN GSM COMVIQ
4673867;SWEDEN GSM COMVIQ
4673868;SWEDEN GSM COMVIQ
467387;SWEDEN GSM COMVIQ
467389;SWEDEN GSM COMVIQ
46739;SWEDEN GSM COMVIQ
46760;SWEDEN GSM COMVIQ
46762;SWEDEN GSM COMVIQ
467640;SWEDEN GSM COMVIQ
467641;SWEDEN GSM COMVIQ
467642;SWEDEN GSM COMVIQ
4676470;SWEDEN GSM COMVIQ
4676471;SWEDEN GSM COMVIQ
4676472;SWEDEN GSM COMVIQ
4676473;SWEDEN GSM COMVIQ
4676474;SWEDEN GSM COMVIQ
4676475;SWEDEN GSM COMVIQ
4676476;SWEDEN GSM COMVIQ
4676477;SWEDEN GSM COMVIQ
46764940;SWEDEN GSM COMVIQ
467649410;SWEDEN GSM COMVIQ
467649411;SWEDEN GSM COMVIQ
467649412;SWEDEN GSM COMVIQ
467649413;SWEDEN GSM COMVIQ
467649414;SWEDEN GSM COMVIQ
46765;SWEDEN GSM COMVIQ
467665;SWEDEN GSM COMVIQ
4676667;SWEDEN GSM COMVIQ
467668;SWEDEN GSM COMVIQ
4676695;SWEDEN GSM COMVIQ
4676696;SWEDEN GSM COMVIQ
4676697;SWEDEN GSM COMVIQ
4676698;SWEDEN GSM COMVIQ
4676699;SWEDEN GSM COMVIQ
467670;SWEDEN GSM COMVIQ
467671;SWEDEN GSM COMVIQ
4676720;SWEDEN GSM COMVIQ
4676721;SWEDEN GSM COMVIQ
4676722;SWEDEN GSM COMVIQ
4676723;SWEDEN GSM COMVIQ
4676724;SWEDEN GSM COMVIQ
4676725;SWEDEN GSM COMVIQ
467672673;SWEDEN GSM COMVIQ
467690;SWEDEN GSM COMVIQ
467691;SWEDEN GSM COMVIQ
467692;SWEDEN GSM COMVIQ
467693;SWEDEN GSM COMVIQ
467694;SWEDEN GSM COMVIQ
46675;SWEDEN GSM HI3G
467230;SWEDEN GSM HI3G
467231;SWEDEN GSM HI3G
467232;SWEDEN GSM HI3G
467233;SWEDEN GSM HI3G
467350;SWEDEN GSM HI3G
467351;SWEDEN GSM HI3G
467352;SWEDEN GSM HI3G
467353;SWEDEN GSM HI3G
467354;SWEDEN GSM HI3G
467600;SWEDEN GSM HI3G
467601;SWEDEN GSM HI3G
467602;SWEDEN GSM HI3G
467603;SWEDEN GSM HI3G
467604;SWEDEN GSM HI3G
467616;SWEDEN GSM HI3G
467617;SWEDEN GSM HI3G
467618;SWEDEN GSM HI3G
467619;SWEDEN GSM HI3G
46763;SWEDEN GSM HI3G
467930;SWEDEN GSM HI3G
467931;SWEDEN GSM HI3G
467932;SWEDEN GSM HI3G
467933;SWEDEN GSM HI3G
467934;SWEDEN GSM HI3G
46674;SWEDEN GSM TELENOR
467011;SWEDEN GSM TELENOR
467014;SWEDEN GSM TELENOR
46701970;SWEDEN GSM TELENOR
46701971;SWEDEN GSM TELENOR
46701972;SWEDEN GSM TELENOR
46701973;SWEDEN GSM TELENOR
46701974;SWEDEN GSM TELENOR
46701975;SWEDEN GSM TELENOR
46701976;SWEDEN GSM TELENOR
46701990;SWEDEN GSM TELENOR
46701991;SWEDEN GSM TELENOR
46701992;SWEDEN GSM TELENOR
46701993;SWEDEN GSM TELENOR
46701994;SWEDEN GSM TELENOR
46701995;SWEDEN GSM TELENOR
46708;SWEDEN GSM TELENOR
46709;SWEDEN GSM TELENOR
4671000000;SWEDEN GSM TELENOR
4671000001;SWEDEN GSM TELENOR
4671000002;SWEDEN GSM TELENOR
4671000003;SWEDEN GSM TELENOR
4671000004;SWEDEN GSM TELENOR
467190001;SWEDEN GSM TELENOR
467190002;SWEDEN GSM TELENOR
467190003;SWEDEN GSM TELENOR
467190004;SWEDEN GSM TELENOR
467190005;SWEDEN GSM TELENOR
467190007;SWEDEN GSM TELENOR
467190008;SWEDEN GSM TELENOR
4672059;SWEDEN GSM TELENOR
467215;SWEDEN GSM TELENOR
467216;SWEDEN GSM TELENOR
467217;SWEDEN GSM TELENOR
467218;SWEDEN GSM TELENOR
467219;SWEDEN GSM TELENOR
467235;SWEDEN GSM TELENOR
467236;SWEDEN GSM TELENOR
467237;SWEDEN GSM TELENOR
467238;SWEDEN GSM TELENOR
467239;SWEDEN GSM TELENOR
46724000;SWEDEN GSM TELENOR
467288;SWEDEN GSM TELENOR
467296;SWEDEN GSM TELENOR
467297;SWEDEN GSM TELENOR
467298;SWEDEN GSM TELENOR
467299;SWEDEN GSM TELENOR
467310;SWEDEN GSM TELENOR
4673125;SWEDEN GSM TELENOR
4673126;SWEDEN GSM TELENOR
4673128;SWEDEN GSM TELENOR
467314;SWEDEN GSM TELENOR
467315;SWEDEN GSM TELENOR
467320;SWEDEN GSM TELENOR
467323;SWEDEN GSM TELENOR
467324;SWEDEN GSM TELENOR
467325;SWEDEN GSM TELENOR
467326;SWEDEN GSM TELENOR
467328;SWEDEN GSM TELENOR
46733;SWEDEN GSM TELENOR
467340;SWEDEN GSM TELENOR
467341;SWEDEN GSM TELENOR
467342;SWEDEN GSM TELENOR
467343;SWEDEN GSM TELENOR
467344;SWEDEN GSM TELENOR
4673457;SWEDEN GSM TELENOR
4673458;SWEDEN GSM TELENOR
4673462;SWEDEN GSM TELENOR
4673463;SWEDEN GSM TELENOR
4673464;SWEDEN GSM TELENOR
4673465;SWEDEN GSM TELENOR
4673466;SWEDEN GSM TELENOR
4673467;SWEDEN GSM TELENOR
4673468;SWEDEN GSM TELENOR
4673469;SWEDEN GSM TELENOR
4673475;SWEDEN GSM TELENOR
4673476;SWEDEN GSM TELENOR
4673477;SWEDEN GSM TELENOR
4673478;SWEDEN GSM TELENOR
4673479;SWEDEN GSM TELENOR
467348;SWEDEN GSM TELENOR
467349;SWEDEN GSM TELENOR
467385;SWEDEN GSM TELENOR
467386;SWEDEN GSM TELENOR
467388;SWEDEN GSM TELENOR
467615;SWEDEN GSM TELENOR
467635;SWEDEN GSM TELENOR
467636;SWEDEN GSM TELENOR
467637;SWEDEN GSM TELENOR
467660;SWEDEN GSM TELENOR
467661;SWEDEN GSM TELENOR
467662;SWEDEN GSM TELENOR
467663;SWEDEN GSM TELENOR
467664;SWEDEN GSM TELENOR
4676668;SWEDEN GSM TELENOR
4676727;SWEDEN GSM TELENOR
467685;SWEDEN GSM TELENOR
467686;SWEDEN GSM TELENOR
467687;SWEDEN GSM TELENOR
467688;SWEDEN GSM TELENOR
467689;SWEDEN GSM TELENOR
46376;SWEDEN GSM TELIA
46518;SWEDEN GSM TELIA
46519;SWEDEN GSM TELIA
46673;SWEDEN GSM TELIA
467010;SWEDEN GSM TELIA
467012;SWEDEN GSM TELIA
467013;SWEDEN GSM TELIA
467017;SWEDEN GSM TELIA
467018;SWEDEN GSM TELIA
4670190;SWEDEN GSM TELIA
4670191;SWEDEN GSM TELIA
4670193;SWEDEN GSM TELIA
4670198;SWEDEN GSM TELIA
46702;SWEDEN GSM TELIA
46703;SWEDEN GSM TELIA
46705;SWEDEN GSM TELIA
46706;SWEDEN GSM TELIA
467191010;SWEDEN GSM TELIA
46720505;SWEDEN GSM TELIA
46720506;SWEDEN GSM TELIA
46720509;SWEDEN GSM TELIA
4672055;SWEDEN GSM TELIA
4672056;SWEDEN GSM TELIA
467206;SWEDEN GSM TELIA
467207;SWEDEN GSM TELIA
46720801;SWEDEN GSM TELIA
46720802;SWEDEN GSM TELIA
46720808;SWEDEN GSM TELIA
46720902;SWEDEN GSM TELIA
46720908;SWEDEN GSM TELIA
467210;SWEDEN GSM TELIA
467211;SWEDEN GSM TELIA
467212;SWEDEN GSM TELIA
467213;SWEDEN GSM TELIA
467220;SWEDEN GSM TELIA
467221;SWEDEN GSM TELIA
467222;SWEDEN GSM TELIA
467223;SWEDEN GSM TELIA
467224;SWEDEN GSM TELIA
